"","Date","IsHoliday","Dept","Weekly_Sales","Temperature","Fuel_Price","CPI","Unemployment","week_of_year","month_of_year","year"
"3110",2010-12-03,FALSE,97,30659.4,49.27,2.708,211.607193,7.838,49,12,2010
"3111",2010-12-03,FALSE,11,29564.78,49.27,2.708,211.607193,7.838,49,12,2010
"3112",2010-12-03,FALSE,22,9384.42,49.27,2.708,211.607193,7.838,49,12,2010
"3113",2010-12-03,FALSE,37,2475.6,49.27,2.708,211.607193,7.838,49,12,2010
"3114",2010-12-03,FALSE,92,119421.7,49.27,2.708,211.607193,7.838,49,12,2010
"3115",2010-12-03,FALSE,32,9755.72,49.27,2.708,211.607193,7.838,49,12,2010
"3116",2010-12-03,FALSE,98,10262.38,49.27,2.708,211.607193,7.838,49,12,2010
"3117",2010-12-03,FALSE,96,23153.17,49.27,2.708,211.607193,7.838,49,12,2010
"3118",2010-12-03,FALSE,16,4716.26,49.27,2.708,211.607193,7.838,49,12,2010
"3119",2010-12-03,FALSE,59,2457.54,49.27,2.708,211.607193,7.838,49,12,2010
"3120",2010-12-03,FALSE,38,87338.34,49.27,2.708,211.607193,7.838,49,12,2010
"3121",2010-12-03,FALSE,13,36170.88,49.27,2.708,211.607193,7.838,49,12,2010
"3122",2010-12-03,FALSE,82,25685.14,49.27,2.708,211.607193,7.838,49,12,2010
"3123",2010-12-03,FALSE,4,37110.55,49.27,2.708,211.607193,7.838,49,12,2010
"3124",2010-12-03,FALSE,94,45989.26,49.27,2.708,211.607193,7.838,49,12,2010
"3125",2010-12-03,FALSE,36,2188,49.27,2.708,211.607193,7.838,49,12,2010
"3126",2010-12-03,FALSE,1,22517.56,49.27,2.708,211.607193,7.838,49,12,2010
"3127",2010-12-03,FALSE,83,4037.17,49.27,2.708,211.607193,7.838,49,12,2010
"3128",2010-12-03,FALSE,7,47406.83,49.27,2.708,211.607193,7.838,49,12,2010
"3129",2010-12-03,FALSE,81,26820.53,49.27,2.708,211.607193,7.838,49,12,2010
"3130",2010-12-03,FALSE,28,731.31,49.27,2.708,211.607193,7.838,49,12,2010
"3131",2010-12-03,FALSE,52,3781.13,49.27,2.708,211.607193,7.838,49,12,2010
"3132",2010-12-03,FALSE,60,1540,49.27,2.708,211.607193,7.838,49,12,2010
"3133",2010-12-03,FALSE,85,4648.21,49.27,2.708,211.607193,7.838,49,12,2010
"3134",2010-12-03,FALSE,72,54268.03,49.27,2.708,211.607193,7.838,49,12,2010
"3135",2010-12-03,FALSE,40,63116.31,49.27,2.708,211.607193,7.838,49,12,2010
"3136",2010-12-03,FALSE,24,8971.35,49.27,2.708,211.607193,7.838,49,12,2010
"3137",2010-12-03,FALSE,90,73277.05,49.27,2.708,211.607193,7.838,49,12,2010
"3138",2010-12-03,FALSE,10,26558.42,49.27,2.708,211.607193,7.838,49,12,2010
"3139",2010-12-03,FALSE,87,52678.88,49.27,2.708,211.607193,7.838,49,12,2010
"3140",2010-12-03,FALSE,55,18661.25,49.27,2.708,211.607193,7.838,49,12,2010
"3141",2010-12-03,FALSE,18,53845.12,49.27,2.708,211.607193,7.838,49,12,2010
"3142",2010-12-03,FALSE,34,11624.3,49.27,2.708,211.607193,7.838,49,12,2010
"3143",2010-12-03,FALSE,25,10536.65,49.27,2.708,211.607193,7.838,49,12,2010
"3144",2010-12-03,FALSE,44,5773.13,49.27,2.708,211.607193,7.838,49,12,2010
"3145",2010-12-03,FALSE,46,18473.14,49.27,2.708,211.607193,7.838,49,12,2010
"3146",2010-12-03,FALSE,71,1958,49.27,2.708,211.607193,7.838,49,12,2010
"3147",2010-12-03,FALSE,19,1616.77,49.27,2.708,211.607193,7.838,49,12,2010
"3148",2010-12-03,FALSE,9,21979.41,49.27,2.708,211.607193,7.838,49,12,2010
"3149",2010-12-03,FALSE,80,13560.2,49.27,2.708,211.607193,7.838,49,12,2010
"3150",2010-12-03,FALSE,35,3023,49.27,2.708,211.607193,7.838,49,12,2010
"3151",2010-12-03,FALSE,23,24834.59,49.27,2.708,211.607193,7.838,49,12,2010
"3152",2010-12-03,FALSE,26,8572.96,49.27,2.708,211.607193,7.838,49,12,2010
"3153",2010-12-03,FALSE,91,51969.94,49.27,2.708,211.607193,7.838,49,12,2010
"3154",2010-12-03,FALSE,27,2385.59,49.27,2.708,211.607193,7.838,49,12,2010
"3155",2010-12-03,FALSE,29,5539.2,49.27,2.708,211.607193,7.838,49,12,2010
"3156",2010-12-03,FALSE,54,110.84,49.27,2.708,211.607193,7.838,49,12,2010
"3157",2010-12-03,FALSE,14,17685.93,49.27,2.708,211.607193,7.838,49,12,2010
"3158",2010-12-10,FALSE,6,6440.06,46.33,2.843,211.4659526,7.838,50,12,2010
"3159",2010-12-10,FALSE,33,9441.03,46.33,2.843,211.4659526,7.838,50,12,2010
"3160",2010-12-10,FALSE,41,1540.25,46.33,2.843,211.4659526,7.838,50,12,2010
"3161",2010-12-10,FALSE,32,12927.02,46.33,2.843,211.4659526,7.838,50,12,2010
"3162",2010-12-10,FALSE,92,145313.14,46.33,2.843,211.4659526,7.838,50,12,2010
"3163",2010-12-10,FALSE,85,5625.77,46.33,2.843,211.4659526,7.838,50,12,2010
"3164",2010-12-10,FALSE,79,33269.22,46.33,2.843,211.4659526,7.838,50,12,2010
"3165",2010-12-10,FALSE,42,7139.91,46.33,2.843,211.4659526,7.838,50,12,2010
"3166",2010-12-10,FALSE,95,111384.36,46.33,2.843,211.4659526,7.838,50,12,2010
"3167",2010-12-10,FALSE,67,8274.85,46.33,2.843,211.4659526,7.838,50,12,2010
"3168",2010-12-10,FALSE,21,9160.14,46.33,2.843,211.4659526,7.838,50,12,2010
"3169",2010-12-10,FALSE,1,31497.65,46.33,2.843,211.4659526,7.838,50,12,2010
"3170",2010-12-10,FALSE,22,12258.11,46.33,2.843,211.4659526,7.838,50,12,2010
"3171",2010-12-10,FALSE,44,6310.08,46.33,2.843,211.4659526,7.838,50,12,2010
"3172",2010-12-10,FALSE,74,9862.93,46.33,2.843,211.4659526,7.838,50,12,2010
"3173",2010-12-10,FALSE,56,1910.24,46.33,2.843,211.4659526,7.838,50,12,2010
"3174",2010-12-10,FALSE,7,63896.89,46.33,2.843,211.4659526,7.838,50,12,2010
"3175",2010-12-10,FALSE,72,44605.69,46.33,2.843,211.4659526,7.838,50,12,2010
"3176",2010-12-10,FALSE,82,29846.11,46.33,2.843,211.4659526,7.838,50,12,2010
"3177",2010-12-10,FALSE,97,36498.68,46.33,2.843,211.4659526,7.838,50,12,2010
"3178",2010-12-10,FALSE,36,2278,46.33,2.843,211.4659526,7.838,50,12,2010
"3179",2010-12-10,FALSE,14,19587.66,46.33,2.843,211.4659526,7.838,50,12,2010
"3180",2010-12-10,FALSE,58,2013,46.33,2.843,211.4659526,7.838,50,12,2010
"3181",2010-12-10,FALSE,37,2334.49,46.33,2.843,211.4659526,7.838,50,12,2010
"3182",2010-12-10,FALSE,18,47266.75,46.33,2.843,211.4659526,7.838,50,12,2010
"3183",2010-12-10,FALSE,83,5768.47,46.33,2.843,211.4659526,7.838,50,12,2010
"3184",2010-12-10,FALSE,12,7204.15,46.33,2.843,211.4659526,7.838,50,12,2010
"3185",2010-12-10,FALSE,49,11294.51,46.33,2.843,211.4659526,7.838,50,12,2010
"3186",2010-12-10,FALSE,30,2697,46.33,2.843,211.4659526,7.838,50,12,2010
"3187",2010-12-10,FALSE,96,26809.63,46.33,2.843,211.4659526,7.838,50,12,2010
"3188",2010-12-10,FALSE,93,72089.33,46.33,2.843,211.4659526,7.838,50,12,2010
"3189",2010-12-10,FALSE,31,3731,46.33,2.843,211.4659526,7.838,50,12,2010
"3190",2010-12-10,FALSE,20,2863.79,46.33,2.843,211.4659526,7.838,50,12,2010
"3191",2010-12-10,FALSE,94,50531.16,46.33,2.843,211.4659526,7.838,50,12,2010
"3192",2010-12-10,FALSE,87,45843.52,46.33,2.843,211.4659526,7.838,50,12,2010
"3193",2010-12-10,FALSE,9,26639.65,46.33,2.843,211.4659526,7.838,50,12,2010
"3194",2010-12-10,FALSE,3,11219.78,46.33,2.843,211.4659526,7.838,50,12,2010
"3195",2010-12-10,FALSE,27,3035.7,46.33,2.843,211.4659526,7.838,50,12,2010
"3196",2010-12-10,FALSE,34,12446.8,46.33,2.843,211.4659526,7.838,50,12,2010
"3197",2010-12-10,FALSE,5,49517.17,46.33,2.843,211.4659526,7.838,50,12,2010
"3198",2010-12-10,FALSE,98,14341.46,46.33,2.843,211.4659526,7.838,50,12,2010
"3199",2010-12-10,FALSE,16,4919.99,46.33,2.843,211.4659526,7.838,50,12,2010
"3200",2010-12-10,FALSE,48,2020,46.33,2.843,211.4659526,7.838,50,12,2010
"3201",2010-12-10,FALSE,2,46955.82,46.33,2.843,211.4659526,7.838,50,12,2010
"3202",2010-12-10,FALSE,38,69386.52,46.33,2.843,211.4659526,7.838,50,12,2010
"3203",2010-12-10,FALSE,40,60654.17,46.33,2.843,211.4659526,7.838,50,12,2010
"3204",2010-12-10,FALSE,11,27581.07,46.33,2.843,211.4659526,7.838,50,12,2010
"3205",2010-12-10,FALSE,54,51.84,46.33,2.843,211.4659526,7.838,50,12,2010
"3206",2010-12-10,FALSE,71,2004.66,46.33,2.843,211.4659526,7.838,50,12,2010
"3207",2010-12-10,FALSE,35,2735,46.33,2.843,211.4659526,7.838,50,12,2010
"3208",2010-12-10,FALSE,19,1576.73,46.33,2.843,211.4659526,7.838,50,12,2010
"3209",2010-12-10,FALSE,91,63496.85,46.33,2.843,211.4659526,7.838,50,12,2010
"3210",2010-12-10,FALSE,25,11086.99,46.33,2.843,211.4659526,7.838,50,12,2010
"3211",2010-12-10,FALSE,28,1050.63,46.33,2.843,211.4659526,7.838,50,12,2010
"3212",2010-12-10,FALSE,55,20224.52,46.33,2.843,211.4659526,7.838,50,12,2010
"3213",2010-12-10,FALSE,24,10646,46.33,2.843,211.4659526,7.838,50,12,2010
"3214",2010-12-10,FALSE,52,3524.51,46.33,2.843,211.4659526,7.838,50,12,2010
"3215",2010-12-10,FALSE,8,35188.54,46.33,2.843,211.4659526,7.838,50,12,2010
"3216",2010-12-10,FALSE,60,1486.2,46.33,2.843,211.4659526,7.838,50,12,2010
"3217",2010-12-10,FALSE,17,11917.53,46.33,2.843,211.4659526,7.838,50,12,2010
"3218",2010-12-10,FALSE,13,34749.11,46.33,2.843,211.4659526,7.838,50,12,2010
"3219",2010-12-10,FALSE,4,36364.31,46.33,2.843,211.4659526,7.838,50,12,2010
"3220",2010-12-10,FALSE,10,28569.66,46.33,2.843,211.4659526,7.838,50,12,2010
"3221",2010-12-10,FALSE,29,7917.07,46.33,2.843,211.4659526,7.838,50,12,2010
"3222",2010-12-10,FALSE,80,17072.7,46.33,2.843,211.4659526,7.838,50,12,2010
"3223",2010-12-10,FALSE,81,28246.47,46.33,2.843,211.4659526,7.838,50,12,2010
"3224",2010-12-10,FALSE,23,31241.47,46.33,2.843,211.4659526,7.838,50,12,2010
"3225",2010-12-10,FALSE,46,22154.5,46.33,2.843,211.4659526,7.838,50,12,2010
"3226",2010-12-10,FALSE,26,8726.6,46.33,2.843,211.4659526,7.838,50,12,2010
"3227",2010-12-10,FALSE,90,79620.55,46.33,2.843,211.4659526,7.838,50,12,2010
"3228",2010-12-10,FALSE,59,4729.1,46.33,2.843,211.4659526,7.838,50,12,2010
"3229",2010-12-17,FALSE,92,156941.48,49.84,2.869,211.4053124,7.838,51,12,2010
"3230",2010-12-17,FALSE,98,18101.81,49.84,2.869,211.4053124,7.838,51,12,2010
"3231",2010-12-17,FALSE,32,20124.62,49.84,2.869,211.4053124,7.838,51,12,2010
"3232",2010-12-17,FALSE,74,10331.13,49.84,2.869,211.4053124,7.838,51,12,2010
"3233",2010-12-17,FALSE,85,8058.77,49.84,2.869,211.4053124,7.838,51,12,2010
"3234",2010-12-17,FALSE,25,12313.4,49.84,2.869,211.4053124,7.838,51,12,2010
"3235",2010-12-17,FALSE,67,11790.19,49.84,2.869,211.4053124,7.838,51,12,2010
"3236",2010-12-17,FALSE,5,59589.48,49.84,2.869,211.4053124,7.838,51,12,2010
"3237",2010-12-17,FALSE,44,7296.46,49.84,2.869,211.4053124,7.838,51,12,2010
"3238",2010-12-17,FALSE,21,10135.43,49.84,2.869,211.4053124,7.838,51,12,2010
"3239",2010-12-17,FALSE,37,2430.16,49.84,2.869,211.4053124,7.838,51,12,2010
"3240",2010-12-17,FALSE,22,13589.23,49.84,2.869,211.4053124,7.838,51,12,2010
"3241",2010-12-17,FALSE,95,116521.67,49.84,2.869,211.4053124,7.838,51,12,2010
"3242",2010-12-17,FALSE,1,44912.86,49.84,2.869,211.4053124,7.838,51,12,2010
"3243",2010-12-17,FALSE,72,67832.13,49.84,2.869,211.4053124,7.838,51,12,2010
"3244",2010-12-17,FALSE,30,3260.88,49.84,2.869,211.4053124,7.838,51,12,2010
"3245",2010-12-17,FALSE,33,11557.72,49.84,2.869,211.4053124,7.838,51,12,2010
"3246",2010-12-17,FALSE,58,3116,49.84,2.869,211.4053124,7.838,51,12,2010
"3247",2010-12-17,FALSE,79,31340.51,49.84,2.869,211.4053124,7.838,51,12,2010
"3248",2010-12-17,FALSE,3,11986.84,49.84,2.869,211.4053124,7.838,51,12,2010
"3249",2010-12-17,FALSE,7,96198.12,49.84,2.869,211.4053124,7.838,51,12,2010
"3250",2010-12-17,FALSE,81,28357.4,49.84,2.869,211.4053124,7.838,51,12,2010
"3251",2010-12-17,FALSE,28,1071.86,49.84,2.869,211.4053124,7.838,51,12,2010
"3252",2010-12-17,FALSE,55,29029.83,49.84,2.869,211.4053124,7.838,51,12,2010
"3253",2010-12-17,FALSE,6,12078.11,49.84,2.869,211.4053124,7.838,51,12,2010
"3254",2010-12-17,FALSE,16,5513.25,49.84,2.869,211.4053124,7.838,51,12,2010
"3255",2010-12-17,FALSE,20,3289.02,49.84,2.869,211.4053124,7.838,51,12,2010
"3256",2010-12-17,FALSE,48,2098,49.84,2.869,211.4053124,7.838,51,12,2010
"3257",2010-12-17,FALSE,40,62733.74,49.84,2.869,211.4053124,7.838,51,12,2010
"3258",2010-12-17,FALSE,59,9201.96,49.84,2.869,211.4053124,7.838,51,12,2010
"3259",2010-12-17,FALSE,2,49303.28,49.84,2.869,211.4053124,7.838,51,12,2010
"3260",2010-12-17,FALSE,13,35237.93,49.84,2.869,211.4053124,7.838,51,12,2010
"3261",2010-12-17,FALSE,18,35120.62,49.84,2.869,211.4053124,7.838,51,12,2010
"3262",2010-12-17,FALSE,27,3190.2,49.84,2.869,211.4053124,7.838,51,12,2010
"3263",2010-12-17,FALSE,91,62562.19,49.84,2.869,211.4053124,7.838,51,12,2010
"3264",2010-12-17,FALSE,83,6125.66,49.84,2.869,211.4053124,7.838,51,12,2010
"3265",2010-12-17,FALSE,60,2226.4,49.84,2.869,211.4053124,7.838,51,12,2010
"3266",2010-12-17,FALSE,31,4382,49.84,2.869,211.4053124,7.838,51,12,2010
"3267",2010-12-17,FALSE,49,10481.37,49.84,2.869,211.4053124,7.838,51,12,2010
"3268",2010-12-17,FALSE,52,2935.1,49.84,2.869,211.4053124,7.838,51,12,2010
"3269",2010-12-17,FALSE,29,9210.45,49.84,2.869,211.4053124,7.838,51,12,2010
"3270",2010-12-17,FALSE,87,41179.88,49.84,2.869,211.4053124,7.838,51,12,2010
"3271",2010-12-17,FALSE,42,5756.34,49.84,2.869,211.4053124,7.838,51,12,2010
"3272",2010-12-17,FALSE,82,41964.81,49.84,2.869,211.4053124,7.838,51,12,2010
"3273",2010-12-17,FALSE,34,13940,49.84,2.869,211.4053124,7.838,51,12,2010
"3274",2010-12-17,FALSE,46,31913.56,49.84,2.869,211.4053124,7.838,51,12,2010
"3275",2010-12-17,FALSE,14,28642.28,49.84,2.869,211.4053124,7.838,51,12,2010
"3276",2010-12-17,FALSE,11,28597.5,49.84,2.869,211.4053124,7.838,51,12,2010
"3277",2010-12-17,FALSE,12,7231.92,49.84,2.869,211.4053124,7.838,51,12,2010
"3278",2010-12-17,FALSE,24,13318.9,49.84,2.869,211.4053124,7.838,51,12,2010
"3279",2010-12-17,FALSE,8,36961.11,49.84,2.869,211.4053124,7.838,51,12,2010
"3280",2010-12-17,FALSE,93,75554.92,49.84,2.869,211.4053124,7.838,51,12,2010
"3281",2010-12-17,FALSE,94,54141.38,49.84,2.869,211.4053124,7.838,51,12,2010
"3282",2010-12-17,FALSE,23,40193.56,49.84,2.869,211.4053124,7.838,51,12,2010
"3283",2010-12-17,FALSE,17,13487.5,49.84,2.869,211.4053124,7.838,51,12,2010
"3284",2010-12-17,FALSE,19,1724.66,49.84,2.869,211.4053124,7.838,51,12,2010
"3285",2010-12-17,FALSE,9,28716.62,49.84,2.869,211.4053124,7.838,51,12,2010
"3286",2010-12-17,FALSE,38,81069.74,49.84,2.869,211.4053124,7.838,51,12,2010
"3287",2010-12-17,FALSE,26,10671.46,49.84,2.869,211.4053124,7.838,51,12,2010
"3288",2010-12-17,FALSE,36,2802,49.84,2.869,211.4053124,7.838,51,12,2010
"3289",2010-12-17,FALSE,45,22.94,49.84,2.869,211.4053124,7.838,51,12,2010
"3290",2010-12-17,FALSE,54,237.84,49.84,2.869,211.4053124,7.838,51,12,2010
"3291",2010-12-17,FALSE,71,2923.84,49.84,2.869,211.4053124,7.838,51,12,2010
"3292",2010-12-17,FALSE,4,39154.41,49.84,2.869,211.4053124,7.838,51,12,2010
"3293",2010-12-17,FALSE,90,84609.75,49.84,2.869,211.4053124,7.838,51,12,2010
"3294",2010-12-17,FALSE,97,35614.14,49.84,2.869,211.4053124,7.838,51,12,2010
"3295",2010-12-17,FALSE,56,1746.36,49.84,2.869,211.4053124,7.838,51,12,2010
"3296",2010-12-17,FALSE,10,28609,49.84,2.869,211.4053124,7.838,51,12,2010
"3297",2010-12-17,FALSE,35,3670,49.84,2.869,211.4053124,7.838,51,12,2010
"3298",2010-12-17,FALSE,96,25673.43,49.84,2.869,211.4053124,7.838,51,12,2010
"3299",2010-12-17,FALSE,80,17049.07,49.84,2.869,211.4053124,7.838,51,12,2010
"3300",2010-12-17,FALSE,41,2278.75,49.84,2.869,211.4053124,7.838,51,12,2010
"3301",2010-12-24,FALSE,1,55931.23,52.33,2.886,211.4051222,7.838,52,12,2010
"3302",2010-12-24,FALSE,5,85676.09,52.33,2.886,211.4051222,7.838,52,12,2010
"3303",2010-12-24,FALSE,44,7081.19,52.33,2.886,211.4051222,7.838,52,12,2010
"3304",2010-12-24,FALSE,7,166697.72,52.33,2.886,211.4051222,7.838,52,12,2010
"3305",2010-12-24,FALSE,28,994.88,52.33,2.886,211.4051222,7.838,52,12,2010
"3306",2010-12-24,FALSE,98,16795.07,52.33,2.886,211.4051222,7.838,52,12,2010
"3307",2010-12-24,FALSE,91,63569.52,52.33,2.886,211.4051222,7.838,52,12,2010
"3308",2010-12-24,FALSE,47,89,52.33,2.886,211.4051222,7.838,52,12,2010
"3309",2010-12-24,FALSE,25,17880.04,52.33,2.886,211.4051222,7.838,52,12,2010
"3310",2010-12-24,FALSE,81,31165.18,52.33,2.886,211.4051222,7.838,52,12,2010
"3311",2010-12-24,FALSE,72,121470.12,52.33,2.886,211.4051222,7.838,52,12,2010
"3312",2010-12-24,FALSE,32,43995.62,52.33,2.886,211.4051222,7.838,52,12,2010
"3313",2010-12-24,FALSE,8,41864,52.33,2.886,211.4051222,7.838,52,12,2010
"3314",2010-12-24,FALSE,21,12446.93,52.33,2.886,211.4051222,7.838,52,12,2010
"3315",2010-12-24,FALSE,55,48876.91,52.33,2.886,211.4051222,7.838,52,12,2010
"3316",2010-12-24,FALSE,30,3883.38,52.33,2.886,211.4051222,7.838,52,12,2010
"3317",2010-12-24,FALSE,23,62381,52.33,2.886,211.4051222,7.838,52,12,2010
"3318",2010-12-24,FALSE,22,19256.51,52.33,2.886,211.4051222,7.838,52,12,2010
"3319",2010-12-24,FALSE,20,3724.99,52.33,2.886,211.4051222,7.838,52,12,2010
"3320",2010-12-24,FALSE,58,3296,52.33,2.886,211.4051222,7.838,52,12,2010
"3321",2010-12-24,FALSE,26,14479.39,52.33,2.886,211.4051222,7.838,52,12,2010
"3322",2010-12-24,FALSE,79,33497.1,52.33,2.886,211.4051222,7.838,52,12,2010
"3323",2010-12-24,FALSE,42,7004.17,52.33,2.886,211.4051222,7.838,52,12,2010
"3324",2010-12-24,FALSE,97,40058.17,52.33,2.886,211.4051222,7.838,52,12,2010
"3325",2010-12-24,FALSE,11,32696.55,52.33,2.886,211.4051222,7.838,52,12,2010
"3326",2010-12-24,FALSE,83,6572.7,52.33,2.886,211.4051222,7.838,52,12,2010
"3327",2010-12-24,FALSE,34,17933,52.33,2.886,211.4051222,7.838,52,12,2010
"3328",2010-12-24,FALSE,18,22403.61,52.33,2.886,211.4051222,7.838,52,12,2010
"3329",2010-12-24,FALSE,52,4192.75,52.33,2.886,211.4051222,7.838,52,12,2010
"3330",2010-12-24,FALSE,49,9354.89,52.33,2.886,211.4051222,7.838,52,12,2010
"3331",2010-12-24,FALSE,85,8561.68,52.33,2.886,211.4051222,7.838,52,12,2010
"3332",2010-12-24,FALSE,12,7324.7,52.33,2.886,211.4051222,7.838,52,12,2010
"3333",2010-12-24,FALSE,94,68231.85,52.33,2.886,211.4051222,7.838,52,12,2010
"3334",2010-12-24,FALSE,27,4168.6,52.33,2.886,211.4051222,7.838,52,12,2010
"3335",2010-12-24,FALSE,3,12080.36,52.33,2.886,211.4051222,7.838,52,12,2010
"3336",2010-12-24,FALSE,38,57718.48,52.33,2.886,211.4051222,7.838,52,12,2010
"3337",2010-12-24,FALSE,54,279.92,52.33,2.886,211.4051222,7.838,52,12,2010
"3338",2010-12-24,FALSE,37,2481.19,52.33,2.886,211.4051222,7.838,52,12,2010
"3339",2010-12-24,FALSE,33,13832.52,52.33,2.886,211.4051222,7.838,52,12,2010
"3340",2010-12-24,FALSE,40,67450.08,52.33,2.886,211.4051222,7.838,52,12,2010
"3341",2010-12-24,FALSE,14,47983.72,52.33,2.886,211.4051222,7.838,52,12,2010
"3342",2010-12-24,FALSE,2,59889.32,52.33,2.886,211.4051222,7.838,52,12,2010
"3343",2010-12-24,FALSE,24,15366.58,52.33,2.886,211.4051222,7.838,52,12,2010
"3344",2010-12-24,FALSE,29,14065.97,52.33,2.886,211.4051222,7.838,52,12,2010
"3345",2010-12-24,FALSE,92,181376.38,52.33,2.886,211.4051222,7.838,52,12,2010
"3346",2010-12-24,FALSE,59,18016.74,52.33,2.886,211.4051222,7.838,52,12,2010
"3347",2010-12-24,FALSE,74,16702.92,52.33,2.886,211.4051222,7.838,52,12,2010
"3348",2010-12-24,FALSE,13,37099.47,52.33,2.886,211.4051222,7.838,52,12,2010
"3349",2010-12-24,FALSE,56,1009.09,52.33,2.886,211.4051222,7.838,52,12,2010
"3350",2010-12-24,FALSE,19,1342.63,52.33,2.886,211.4051222,7.838,52,12,2010
"3351",2010-12-24,FALSE,41,3773.25,52.33,2.886,211.4051222,7.838,52,12,2010
"3352",2010-12-24,FALSE,31,5771.36,52.33,2.886,211.4051222,7.838,52,12,2010
"3353",2010-12-24,FALSE,9,47275.64,52.33,2.886,211.4051222,7.838,52,12,2010
"3354",2010-12-24,FALSE,71,4726.8,52.33,2.886,211.4051222,7.838,52,12,2010
"3355",2010-12-24,FALSE,35,4279,52.33,2.886,211.4051222,7.838,52,12,2010
"3356",2010-12-24,FALSE,10,31325.61,52.33,2.886,211.4051222,7.838,52,12,2010
"3357",2010-12-24,FALSE,48,2883,52.33,2.886,211.4051222,7.838,52,12,2010
"3358",2010-12-24,FALSE,82,63787.12,52.33,2.886,211.4051222,7.838,52,12,2010
"3359",2010-12-24,FALSE,87,49414.27,52.33,2.886,211.4051222,7.838,52,12,2010
"3360",2010-12-24,FALSE,67,15014.06,52.33,2.886,211.4051222,7.838,52,12,2010
"3361",2010-12-24,FALSE,93,85323.12,52.33,2.886,211.4051222,7.838,52,12,2010
"3362",2010-12-24,FALSE,17,19842,52.33,2.886,211.4051222,7.838,52,12,2010
"3363",2010-12-24,FALSE,46,54830.17,52.33,2.886,211.4051222,7.838,52,12,2010
"3364",2010-12-24,FALSE,4,47893.23,52.33,2.886,211.4051222,7.838,52,12,2010
"3365",2010-12-24,FALSE,6,28497.52,52.33,2.886,211.4051222,7.838,52,12,2010
"3366",2010-12-24,FALSE,60,1029.6,52.33,2.886,211.4051222,7.838,52,12,2010
"3367",2010-12-24,FALSE,16,8612.24,52.33,2.886,211.4051222,7.838,52,12,2010
"3368",2010-12-24,FALSE,80,19131.59,52.33,2.886,211.4051222,7.838,52,12,2010
"3369",2010-12-24,FALSE,96,34848.46,52.33,2.886,211.4051222,7.838,52,12,2010
"3370",2010-12-24,FALSE,90,103958.12,52.33,2.886,211.4051222,7.838,52,12,2010
"3371",2010-12-24,FALSE,36,3789,52.33,2.886,211.4051222,7.838,52,12,2010
"3372",2010-12-24,FALSE,95,121695.13,52.33,2.886,211.4051222,7.838,52,12,2010
"3373",2010-12-31,TRUE,81,24041.67,48.43,2.943,211.4049321,7.838,53,12,2010
"3374",2010-12-31,TRUE,91,49945.36,48.43,2.943,211.4049321,7.838,53,12,2010
"3375",2010-12-31,TRUE,21,6349.45,48.43,2.943,211.4049321,7.838,53,12,2010
"3376",2010-12-31,TRUE,98,8705.87,48.43,2.943,211.4049321,7.838,53,12,2010
"3377",2010-12-31,TRUE,7,27433.06,48.43,2.943,211.4049321,7.838,53,12,2010
"3378",2010-12-31,TRUE,52,1403.25,48.43,2.943,211.4049321,7.838,53,12,2010
"3379",2010-12-31,TRUE,28,516.85,48.43,2.943,211.4049321,7.838,53,12,2010
"3380",2010-12-31,TRUE,5,32280.82,48.43,2.943,211.4049321,7.838,53,12,2010
"3381",2010-12-31,TRUE,44,2940.67,48.43,2.943,211.4049321,7.838,53,12,2010
"3382",2010-12-31,TRUE,55,22366.22,48.43,2.943,211.4049321,7.838,53,12,2010
"3383",2010-12-31,TRUE,83,4869.83,48.43,2.943,211.4049321,7.838,53,12,2010
"3384",2010-12-31,TRUE,25,7182.16,48.43,2.943,211.4049321,7.838,53,12,2010
"3385",2010-12-31,TRUE,18,20783.04,48.43,2.943,211.4049321,7.838,53,12,2010
"3386",2010-12-31,TRUE,23,18054.72,48.43,2.943,211.4049321,7.838,53,12,2010
"3387",2010-12-31,TRUE,32,9024.94,48.43,2.943,211.4049321,7.838,53,12,2010
"3388",2010-12-31,TRUE,58,2498,48.43,2.943,211.4049321,7.838,53,12,2010
"3389",2010-12-31,TRUE,9,22884.84,48.43,2.943,211.4049321,7.838,53,12,2010
"3390",2010-12-31,TRUE,12,6912.95,48.43,2.943,211.4049321,7.838,53,12,2010
"3391",2010-12-31,TRUE,34,8890.3,48.43,2.943,211.4049321,7.838,53,12,2010
"3392",2010-12-31,TRUE,36,1026,48.43,2.943,211.4049321,7.838,53,12,2010
"3393",2010-12-31,TRUE,1,19124.58,48.43,2.943,211.4049321,7.838,53,12,2010
"3394",2010-12-31,TRUE,8,32751.73,48.43,2.943,211.4049321,7.838,53,12,2010
"3395",2010-12-31,TRUE,22,11551.12,48.43,2.943,211.4049321,7.838,53,12,2010
"3396",2010-12-31,TRUE,11,22443.1,48.43,2.943,211.4049321,7.838,53,12,2010
"3397",2010-12-31,TRUE,27,1624.8,48.43,2.943,211.4049321,7.838,53,12,2010
"3398",2010-12-31,TRUE,42,6147.79,48.43,2.943,211.4049321,7.838,53,12,2010
"3399",2010-12-31,TRUE,97,28591.28,48.43,2.943,211.4049321,7.838,53,12,2010
"3400",2010-12-31,TRUE,29,5104.15,48.43,2.943,211.4049321,7.838,53,12,2010
"3401",2010-12-31,TRUE,20,3361.51,48.43,2.943,211.4049321,7.838,53,12,2010
